regiao,uf,estacao,latitude,longitude,altitude,timestamp_utc,data_br,hora_utc,mes,temperatura_seco_c,temperatura_max_c,temperatura_min_c,month_max_t,month_min_t,month_amplitude_t,temperatura_orvalho_c,temperatura_orvalho_max_c,temperatura_orvalho_min_c,umidade_porcento,umidade_max_porcento,umidade_min_porcento,pressao_estacao_mb,pressao_max_mb,pressao_min_mb,precipitacao_total_mm,radiacao_global_kj_m2,vento_direcao_graus,vento_velocidade_ms,vento_rajada_ms
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-03 20:00:00,03/04/2025,2000,4,29.4,30.7,29.3,31.4,16.2,15.2,15.0,15.0,12.9,42.0,42.0,34.0,902.4,902.4,902.3,0.0,1388.8,138.0,4.2,6.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-03 21:00:00,03/04/2025,2100,4,27.4,29.4,27.4,31.4,16.2,15.2,14.8,14.8,13.9,46.0,46.0,39.0,902.5,902.5,902.2,0.0,438.1,112.0,2.1,6.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-03 22:00:00,03/04/2025,2200,4,24.5,27.4,24.5,31.4,16.2,15.2,15.6,16.0,14.7,58.0,58.0,46.0,903.2,903.2,902.5,0.0,1.1,217.0,0.8,3.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-03 23:00:00,03/04/2025,2300,4,22.9,24.6,22.6,31.4,16.2,15.2,16.1,16.5,15.4,66.0,68.0,57.0,903.9,903.9,903.2,0.0,,334.0,0.7,1.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 00:00:00,04/04/2025,0000,4,22.6,23.3,22.1,31.4,16.2,15.2,15.3,16.4,15.1,63.0,70.0,62.0,904.3,904.3,903.9,0.0,,119.0,1.3,3.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 01:00:00,04/04/2025,0100,4,22.3,23.0,21.1,31.4,16.2,15.2,15.3,15.8,15.0,64.0,71.0,61.0,904.6,904.6,904.3,0.0,,44.0,0.5,3.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 02:00:00,04/04/2025,0200,4,21.2,23.3,21.2,31.4,16.2,15.2,14.9,15.7,14.8,67.0,69.0,59.0,904.7,904.7,904.5,0.0,,213.0,0.5,2.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 03:00:00,04/04/2025,0300,4,19.4,21.8,19.1,31.4,16.2,15.2,16.3,16.5,14.9,82.0,83.0,66.0,904.8,905.0,904.7,0.0,,257.0,0.5,2.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 04:00:00,04/04/2025,0400,4,18.7,20.0,18.7,31.4,16.2,15.2,15.9,16.8,15.9,84.0,85.0,81.0,904.2,904.8,904.1,0.0,,1.0,0.6,1.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 05:00:00,04/04/2025,0500,4,18.5,18.9,17.6,31.4,16.2,15.2,16.4,16.7,15.3,88.0,88.0,84.0,904.4,904.4,904.1,0.0,,264.0,0.4,1.4
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 06:00:00,04/04/2025,0600,4,19.7,19.8,18.5,31.4,16.2,15.2,16.9,17.0,16.5,84.0,88.0,83.0,904.5,904.5,904.3,0.0,,21.0,0.4,2.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 07:00:00,04/04/2025,0700,4,19.8,20.4,19.5,31.4,16.2,15.2,16.9,17.2,16.7,84.0,85.0,81.0,904.4,904.5,904.4,0.0,,241.0,0.4,1.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 08:00:00,04/04/2025,0800,4,19.6,19.8,19.3,31.4,16.2,15.2,17.3,17.4,16.8,87.0,87.0,84.0,904.6,904.6,904.3,0.0,,332.0,0.9,1.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 09:00:00,04/04/2025,0900,4,19.2,19.7,19.0,31.4,16.2,15.2,17.5,17.5,17.1,90.0,90.0,86.0,905.0,905.0,904.6,0.0,,224.0,0.5,1.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 10:00:00,04/04/2025,1000,4,19.5,19.6,18.9,31.4,16.2,15.2,17.8,17.8,17.1,90.0,90.0,88.0,905.6,905.6,905.0,0.0,58.4,288.0,0.3,0.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 11:00:00,04/04/2025,1100,4,21.1,21.1,19.5,31.4,16.2,15.2,18.0,18.3,17.7,82.0,90.0,82.0,906.0,906.0,905.6,0.0,326.5,304.0,0.6,1.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 12:00:00,04/04/2025,1200,4,23.4,23.4,21.1,31.4,16.2,15.2,18.4,18.9,17.6,73.0,82.0,73.0,906.5,906.5,906.0,0.0,837.8,212.0,0.9,1.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 13:00:00,04/04/2025,1300,4,26.3,27.2,23.4,31.4,16.2,15.2,17.8,19.3,17.3,59.0,74.0,56.0,906.2,906.5,906.2,0.0,1971.9,105.0,3.3,5.4
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 14:00:00,04/04/2025,1400,4,27.6,27.6,26.1,31.4,16.2,15.2,18.2,18.6,17.2,57.0,61.0,55.0,906.1,906.3,906.1,0.0,2028.0,80.0,3.6,5.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 15:00:00,04/04/2025,1500,4,28.8,28.8,27.0,31.4,16.2,15.2,17.0,18.2,16.7,49.0,58.0,48.0,905.4,906.1,905.4,0.0,2743.3,97.0,2.4,5.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 16:00:00,04/04/2025,1600,4,27.4,29.3,27.4,31.4,16.2,15.2,16.3,17.5,15.3,51.0,51.0,44.0,904.9,905.4,904.8,0.0,1979.1,170.0,2.9,5.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 17:00:00,04/04/2025,1700,4,27.6,29.0,26.8,31.4,16.2,15.2,17.1,18.3,16.0,53.0,57.0,47.0,904.0,904.9,904.0,0.0,826.3,69.0,2.2,4.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 18:00:00,04/04/2025,1800,4,29.3,30.1,27.4,31.4,16.2,15.2,14.7,17.5,14.6,41.0,55.0,40.0,903.1,904.0,903.1,0.0,1451.8,100.0,1.4,3.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 19:00:00,04/04/2025,1900,4,28.3,30.6,28.2,31.4,16.2,15.2,15.9,17.2,13.7,47.0,50.0,38.0,902.6,903.1,902.6,0.0,1292.5,56.0,4.2,7.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 20:00:00,04/04/2025,2000,4,25.1,28.3,25.1,31.4,16.2,15.2,18.0,18.1,15.6,65.0,65.0,47.0,902.8,902.8,902.6,0.0,323.1,30.0,1.8,7.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 21:00:00,04/04/2025,2100,4,23.4,25.1,23.4,31.4,16.2,15.2,18.3,18.6,17.5,73.0,73.0,64.0,903.4,903.4,902.8,0.0,64.2,278.0,1.1,5.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 22:00:00,04/04/2025,2200,4,21.0,24.0,21.0,31.4,16.2,15.2,18.3,18.6,17.7,85.0,85.0,72.0,904.5,904.6,903.4,0.0,,104.0,1.2,6.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-04 23:00:00,04/04/2025,2300,4,20.3,21.0,20.2,31.4,16.2,15.2,18.4,18.9,18.3,89.0,89.0,85.0,905.8,905.8,904.5,0.0,,181.0,2.1,4.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 00:00:00,05/04/2025,0000,4,20.4,20.5,20.3,31.4,16.2,15.2,18.5,18.6,18.3,89.0,89.0,88.0,905.9,905.9,905.7,0.0,,124.0,0.6,4.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 01:00:00,05/04/2025,0100,4,20.4,20.5,20.3,31.4,16.2,15.2,18.6,18.6,18.3,89.0,89.0,88.0,906.1,906.1,905.7,0.0,,351.0,0.8,1.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 02:00:00,05/04/2025,0200,4,19.9,20.4,19.8,31.4,16.2,15.2,18.4,18.6,18.1,91.0,91.0,89.0,906.6,906.6,906.0,0.0,,187.0,0.4,1.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 03:00:00,05/04/2025,0300,4,20.2,20.2,19.8,31.4,16.2,15.2,18.8,18.8,18.3,92.0,92.0,91.0,906.6,906.7,906.6,0.0,,7.0,0.8,1.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 04:00:00,05/04/2025,0400,4,19.8,20.2,19.8,31.4,16.2,15.2,18.5,18.7,18.4,92.0,92.0,92.0,906.2,906.6,906.2,0.0,,146.0,0.2,1.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 05:00:00,05/04/2025,0500,4,19.4,19.8,19.0,31.4,16.2,15.2,18.1,18.4,17.7,93.0,93.0,92.0,905.5,906.2,905.5,0.0,,237.0,0.7,1.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 06:00:00,05/04/2025,0600,4,18.9,19.4,18.7,31.4,16.2,15.2,17.7,18.1,17.4,93.0,93.0,92.0,905.2,905.5,905.2,0.0,,300.0,0.6,1.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 07:00:00,05/04/2025,0700,4,18.8,19.1,18.7,31.4,16.2,15.2,17.6,17.9,17.5,93.0,93.0,93.0,905.1,905.3,905.1,0.2,0.2,181.0,0.9,1.6
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 08:00:00,05/04/2025,0800,4,19.3,19.3,18.5,31.4,16.2,15.2,18.1,18.2,17.4,93.0,93.0,93.0,905.3,905.3,905.0,1.0,3.3,144.0,0.7,2.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 09:00:00,05/04/2025,0900,4,19.2,19.7,19.2,31.4,16.2,15.2,17.8,18.5,17.8,92.0,93.0,92.0,906.4,906.4,905.3,0.8,6.9,170.0,2.9,5.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 10:00:00,05/04/2025,1000,4,19.2,19.2,19.0,31.4,16.2,15.2,17.9,17.9,17.7,92.0,92.0,92.0,906.8,906.9,906.4,0.0,71.6,160.0,1.7,4.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 11:00:00,05/04/2025,1100,4,20.5,20.5,19.2,31.4,16.2,15.2,18.9,19.0,18.0,90.0,92.0,90.0,907.6,907.6,906.8,0.0,474.9,115.0,1.5,3.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 12:00:00,05/04/2025,1200,4,22.2,22.2,20.6,31.4,16.2,15.2,18.6,19.2,18.4,80.0,91.0,80.0,908.1,908.2,907.6,0.2,728.6,30.0,1.2,2.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 13:00:00,05/04/2025,1300,4,23.2,23.4,22.2,31.4,16.2,15.2,18.3,19.4,18.1,74.0,81.0,74.0,908.4,908.5,908.1,0.0,1187.9,94.0,3.3,5.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 14:00:00,05/04/2025,1400,4,25.2,25.8,23.2,31.4,16.2,15.2,17.9,19.4,17.9,64.0,76.0,64.0,907.8,908.4,907.8,0.0,2344.8,93.0,3.5,7.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 15:00:00,05/04/2025,1500,4,26.7,27.4,25.1,31.4,16.2,15.2,17.0,19.1,16.5,55.0,68.0,54.0,906.9,907.8,906.9,0.0,3180.0,82.0,4.6,7.6
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 16:00:00,05/04/2025,1600,4,28.3,28.6,26.6,31.4,16.2,15.2,17.2,18.2,16.1,51.0,59.0,48.0,906.0,906.9,906.0,0.0,3491.9,60.0,3.9,9.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 17:00:00,05/04/2025,1700,4,28.4,28.7,27.6,31.4,16.2,15.2,17.1,18.0,16.3,51.0,55.0,48.0,905.2,906.1,905.2,0.0,3157.6,64.0,2.7,8.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 18:00:00,05/04/2025,1800,4,28.4,29.3,28.2,31.4,16.2,15.2,17.2,18.4,16.4,51.0,53.0,47.0,904.2,905.2,904.2,0.0,2477.0,114.0,3.0,7.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 19:00:00,05/04/2025,1900,4,27.4,29.5,27.4,31.4,16.2,15.2,16.8,17.9,16.3,53.0,54.0,47.0,903.8,904.2,903.8,0.0,1124.0,78.0,2.8,5.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 20:00:00,05/04/2025,2000,4,25.1,27.5,25.1,31.4,16.2,15.2,17.8,17.8,16.5,64.0,64.0,51.0,903.8,903.9,903.7,0.0,181.8,321.0,2.2,4.6
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 21:00:00,05/04/2025,2100,4,24.1,25.1,24.0,31.4,16.2,15.2,18.2,19.1,17.7,70.0,72.0,64.0,904.5,904.5,903.8,0.0,111.1,122.0,1.4,3.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 22:00:00,05/04/2025,2200,4,23.7,24.8,23.7,31.4,16.2,15.2,19.1,19.1,18.1,75.0,75.0,66.0,905.1,905.1,904.5,0.0,,140.0,0.9,3.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-05 23:00:00,05/04/2025,2300,4,23.1,23.8,23.1,31.4,16.2,15.2,19.2,19.2,18.8,79.0,79.0,74.0,905.7,905.8,905.1,0.0,,320.0,0.7,2.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 00:00:00,06/04/2025,0000,4,23.5,23.5,22.8,31.4,16.2,15.2,19.0,19.5,19.0,76.0,81.0,76.0,905.9,905.9,905.7,0.0,,180.0,2.1,2.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 01:00:00,06/04/2025,0100,4,22.9,24.0,22.5,31.4,16.2,15.2,17.9,18.9,17.9,74.0,76.0,72.0,906.2,906.3,905.9,0.0,,172.0,2.1,4.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 02:00:00,06/04/2025,0200,4,22.8,23.3,22.7,31.4,16.2,15.2,17.5,18.0,17.5,72.0,74.0,71.0,906.7,906.7,906.2,0.0,,157.0,2.7,4.6
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 03:00:00,06/04/2025,0300,4,22.6,23.2,22.0,31.4,16.2,15.2,17.3,17.7,17.0,72.0,75.0,71.0,906.9,907.0,906.7,0.0,,170.0,1.6,6.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 04:00:00,06/04/2025,0400,4,21.4,22.7,20.8,31.4,16.2,15.2,16.8,17.4,16.8,75.0,78.0,72.0,906.7,907.0,906.6,0.0,,192.0,2.9,7.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 05:00:00,06/04/2025,0500,4,19.9,21.4,19.7,31.4,16.2,15.2,16.5,17.0,16.5,81.0,82.0,75.0,906.4,906.7,906.4,0.0,,159.0,1.3,4.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 06:00:00,06/04/2025,0600,4,19.8,20.4,19.7,31.4,16.2,15.2,16.3,16.7,16.2,81.0,81.0,79.0,906.3,906.5,906.2,0.0,,137.0,1.8,5.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 07:00:00,06/04/2025,0700,4,19.7,20.1,19.3,31.4,16.2,15.2,16.7,16.8,16.2,83.0,83.0,81.0,906.1,906.4,906.0,0.0,,145.0,2.6,5.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 08:00:00,06/04/2025,0800,4,19.5,19.9,19.1,31.4,16.2,15.2,16.7,16.9,16.3,84.0,85.0,82.0,906.6,906.6,906.1,0.0,,109.0,1.0,5.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 09:00:00,06/04/2025,0900,4,18.7,19.8,18.3,31.4,16.2,15.2,16.6,16.8,16.0,87.0,88.0,82.0,907.2,907.2,906.6,0.0,,124.0,2.6,4.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 10:00:00,06/04/2025,1000,4,20.1,20.2,18.7,31.4,16.2,15.2,16.7,17.0,16.6,81.0,88.0,80.0,907.8,907.8,907.2,0.0,78.1,117.0,3.3,7.0
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 11:00:00,06/04/2025,1100,4,21.1,21.1,20.0,31.4,16.2,15.2,16.8,17.1,16.7,76.0,81.0,76.0,908.5,908.5,907.8,0.0,394.5,103.0,4.0,7.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 12:00:00,06/04/2025,1200,4,22.4,22.6,21.1,31.4,16.2,15.2,16.5,17.1,16.5,69.0,77.0,69.0,908.7,908.8,908.5,0.0,1162.4,77.0,6.8,11.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 13:00:00,06/04/2025,1300,4,24.4,24.4,22.3,31.4,16.2,15.2,16.5,17.5,16.0,62.0,70.0,61.0,908.9,908.9,908.6,0.0,2480.6,104.0,6.3,11.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 14:00:00,06/04/2025,1400,4,25.6,26.1,23.3,31.4,16.2,15.2,16.2,17.2,15.7,56.0,65.0,55.0,908.6,908.9,908.5,0.0,3014.6,95.0,5.6,10.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 15:00:00,06/04/2025,1500,4,25.7,26.2,24.5,31.4,16.2,15.2,16.3,17.3,15.6,56.0,61.0,55.0,907.9,908.6,907.9,0.0,2380.0,122.0,4.4,9.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 16:00:00,06/04/2025,1600,4,26.9,27.3,25.3,31.4,16.2,15.2,16.1,17.4,15.5,52.0,58.0,51.0,906.9,907.9,906.9,0.0,2516.0,99.0,3.6,6.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 17:00:00,06/04/2025,1700,4,28.2,28.2,26.2,31.4,16.2,15.2,16.3,16.6,14.3,49.0,54.0,45.0,905.9,906.9,905.9,0.0,2340.3,69.0,2.2,6.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 18:00:00,06/04/2025,1800,4,27.6,28.8,26.7,31.4,16.2,15.2,14.9,16.3,14.0,46.0,50.0,42.0,905.1,905.9,905.1,0.0,2409.9,80.0,1.9,6.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 19:00:00,06/04/2025,1900,4,27.1,28.7,26.7,31.4,16.2,15.2,15.8,16.8,13.8,50.0,53.0,42.0,904.9,905.2,904.8,0.0,1592.4,121.0,3.6,6.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 20:00:00,06/04/2025,2000,4,27.1,27.8,25.9,31.4,16.2,15.2,15.1,16.7,15.0,48.0,57.0,47.0,905.0,905.0,904.9,0.0,851.9,117.0,2.5,6.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 21:00:00,06/04/2025,2100,4,24.8,27.2,24.6,31.4,16.2,15.2,16.1,16.2,14.8,58.0,59.0,47.0,905.1,905.2,905.0,0.0,280.0,144.0,2.2,5.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 22:00:00,06/04/2025,2200,4,22.4,25.0,22.4,31.4,16.2,15.2,16.5,16.5,15.5,69.0,69.0,56.0,905.7,905.7,905.1,0.0,2.0,197.0,0.9,5.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-06 23:00:00,06/04/2025,2300,4,22.2,22.4,21.2,31.4,16.2,15.2,16.5,16.9,16.2,70.0,74.0,69.0,906.2,906.2,905.7,0.0,,162.0,1.3,2.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 00:00:00,07/04/2025,0000,4,21.0,22.2,21.0,31.4,16.2,15.2,16.3,16.6,16.0,75.0,75.0,70.0,906.4,906.5,906.3,0.0,,179.0,1.8,2.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 01:00:00,07/04/2025,0100,4,21.7,21.7,20.5,31.4,16.2,15.2,16.3,16.5,15.9,71.0,77.0,71.0,906.1,906.4,906.1,0.0,,139.0,3.0,5.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 02:00:00,07/04/2025,0200,4,21.1,22.3,21.1,31.4,16.2,15.2,16.2,16.4,16.1,74.0,74.0,69.0,906.1,906.2,906.0,0.0,,160.0,2.6,7.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 03:00:00,07/04/2025,0300,4,20.9,21.3,20.7,31.4,16.2,15.2,16.7,16.7,16.2,77.0,77.0,74.0,905.9,906.1,905.9,0.0,,143.0,3.2,7.3
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 04:00:00,07/04/2025,0400,4,20.9,21.0,20.5,31.4,16.2,15.2,16.3,16.7,16.2,75.0,77.0,75.0,905.6,905.9,905.6,0.0,,126.0,4.0,8.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 05:00:00,07/04/2025,0500,4,20.4,21.0,20.3,31.4,16.2,15.2,16.2,16.3,16.1,77.0,77.0,75.0,905.3,905.6,905.3,0.0,,124.0,3.0,8.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 06:00:00,07/04/2025,0600,4,19.2,20.5,19.2,31.4,16.2,15.2,15.7,16.2,15.7,80.0,80.0,76.0,905.1,905.3,905.0,0.0,,174.0,2.6,6.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 07:00:00,07/04/2025,0700,4,18.7,19.4,18.5,31.4,16.2,15.2,15.8,16.2,15.5,83.0,84.0,80.0,905.0,905.1,904.9,0.0,,178.0,1.9,4.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 08:00:00,07/04/2025,0800,4,17.8,18.7,17.6,31.4,16.2,15.2,15.6,16.7,15.5,87.0,89.0,83.0,905.0,905.1,905.0,0.0,,146.0,2.1,3.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 09:00:00,07/04/2025,0900,4,18.0,18.0,17.0,31.4,16.2,15.2,16.3,16.4,15.4,90.0,91.0,87.0,905.5,905.5,905.0,0.0,,170.0,2.3,3.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 10:00:00,07/04/2025,1000,4,19.3,19.4,18.0,31.4,16.2,15.2,16.0,16.4,15.8,81.0,89.0,81.0,906.3,906.3,905.5,0.0,128.1,132.0,3.8,8.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 11:00:00,07/04/2025,1100,4,20.8,20.9,19.3,31.4,16.2,15.2,16.1,16.3,15.8,74.0,81.0,73.0,906.8,906.8,906.3,0.0,886.2,90.0,5.1,12.2
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 12:00:00,07/04/2025,1200,4,21.6,22.2,20.8,31.4,16.2,15.2,15.8,16.5,15.6,70.0,75.0,68.0,906.9,907.0,906.6,0.0,1753.3,80.0,7.1,14.4
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 13:00:00,07/04/2025,1300,4,23.3,23.3,21.6,31.4,16.2,15.2,16.3,16.5,15.6,65.0,70.0,64.0,907.4,907.4,906.9,0.0,2639.7,86.0,5.3,13.7
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 14:00:00,07/04/2025,1400,4,23.2,24.2,22.8,31.4,16.2,15.2,16.3,16.7,15.4,65.0,65.0,60.0,907.4,907.5,907.3,0.0,2252.6,94.0,3.6,11.1
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 15:00:00,07/04/2025,1500,4,23.8,24.1,23.0,31.4,16.2,15.2,15.9,16.4,15.3,61.0,65.0,59.0,906.9,907.4,906.9,0.0,1540.3,94.0,4.7,8.8
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 16:00:00,07/04/2025,1600,4,25.0,25.0,23.7,31.4,16.2,15.2,15.7,16.4,15.0,56.0,62.0,55.0,906.1,906.9,906.1,0.0,1720.8,81.0,4.6,8.9
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 17:00:00,07/04/2025,1700,4,25.7,26.4,24.9,31.4,16.2,15.2,16.0,16.9,14.6,55.0,58.0,50.0,905.2,906.1,905.2,0.0,3104.7,101.0,3.8,8.5
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 18:00:00,07/04/2025,1800,4,25.2,26.5,24.9,31.4,16.2,15.2,15.2,16.3,14.6,54.0,56.0,50.0,904.7,905.2,904.7,0.0,1820.5,93.0,3.9,8.6
CO,DF,GAMA (PONTE ALTA),-15.93527777,-48.13749999,990.0,2025-04-07 19:00:00,07/04/2025,1900,4,24.9,25.7,24.6,31.4,16.2,15.2,15.0,16.0,14.5,54.0,57.0,53.0,904.4,904.7,904.4,0.0,1033.4,102.0,3.7,7.1
